sample_id,product,stiffness,hardness,cohesiveness,springiness,resilience,chewiness
cheese_tpa_3f624872207b,dairy_mozzarella,347.8759744777302,8.74307684623702,0.604217560659255,0.4323499491353001,0.3441378050678676,2.283983967439615
cheese_tpa_2f0f92b89118,plant_cheddar,999.9852105385692,25.13236952901129,0.3663622669990008,0.4384,0.6830078179543337,4.036590742309154
cheese_tpa_7708114a2f06,plant_feta,210.3466065958994,5.28658683191376,0.1203308256169109,0.7512437810945274,1.201670221323842,0.4778957367419427
cheese_tpa_9edf33f9e95d,plant_cheddar,999.9852105385692,25.13236952901129,0.3663622669990008,0.4384,0.6830078179543337,4.036590742309154
cheese_tpa_c40ba37c2c95,dairy_cheddar,556.9635975684932,13.99802197150496,0.4312674595817529,0.7301587301587301,0.4967983259931006,4.407888940345131
cheese_tpa_f8bfeeb099ea,dairy_cheddar,498.0525308901619,12.51742537717069,0.4533297187377978,0.6993736951983298,0.2664347736852177,3.96861066818506
cheese_tpa_4dae884023ea,dairy_mozzarella,358.7596000223425,9.01661219068003,0.6466482942563548,0.8004484304932735,0.4202022741765513,4.667076122931667
cheese_tpa_3baa9c51f726,dairy_cheddar,519.0600493568322,13.04540190265104,0.3495906592779344,0.3512195121951219,0.5112235218380349,1.6017543752289
cheese_tpa_06429fcd8f7e,plant_feta,236.7198468401372,5.949418654335009,0.09863932671390961,0.2603092783505155,1.390292376560957,0.1527616280687648
cheese_tpa_c8becd17ca2d,dairy_cheddar,433.0455981443082,10.88362295839645,0.2349020385590661,0.467869222096956,0.3402760078561161,1.196147538029048
cheese_tpa_2286cbb04943,plant_mozzarella,250.7242456176812,6.301387584874803,0.1048452716479031,0.2082738944365193,1.196727320892003,0.1376004581909539
cheese_tpa_19e2f05c4750,dairy_mozzarella,465.0539893867379,11.68808157264001,0.5730444058103992,0.4409282700421941,0.3302079360046744,2.953244851920057
cheese_tpa_af75c37a57ac,dairy_mozzarella,358.7596000223425,9.01661219068003,0.6466482942563548,0.8004484304932735,0.4202022741765513,4.667076122931667
cheese_tpa_01b11912f6b1,plant_mozzarella,264.2565978327546,6.641492691312115,0.08858636899957906,0.5281501340482574,0.9841173397293914,0.3107348720786454
cheese_tpa_25f3136f16bf,plant_cheddar,970.2800034336902,24.38579624569888,0.3231940550699451,0.3732833957553059,0.6382931236907199,2.941974991326221
cheese_tpa_967560369d74,dairy_feta,241.174427973375,6.061374489239006,0.2209540117950896,0.6741573033707865,0.2860947528931906,0.9028887710492832
cheese_tpa_e2887e0804cf,plant_mozzarella,241.6420349955732,6.073126735524643,0.1114002710880522,0.302945301542777,0.8502709961000839,0.2049570271710257
cheese_tpa_aa59cd73fa15,plant_cheddar,1067.851953891775,26.83804682774325,0.3447961533637089,0.3820359281437126,0.5549218097848868,3.535228795078213
cheese_tpa_4a2707b1a63d,plant_feta,240.7367169451061,6.050373611232565,0.1253909558632911,0.9308755760368663,1.294599126432046,0.7062200476930032
cheese_tpa_2c6a4144c954,dairy_cheddar,464.5674599828719,11.67585375503248,0.3539542598711649,0.7474489795918368,0.6158151491974861,3.088995982266225
cheese_tpa_a0794727fcfa,plant_mozzarella,254.7744371520363,6.403180000634494,0.147712802637753,0.6842105263157895,1.617267706183619,0.6471479804179205
cheese_tpa_b4811a88e6a1,plant_feta,210.3466065958994,5.28658683191376,0.1203308256169109,0.7512437810945274,1.201670221323842,0.4778957367419427
cheese_tpa_91cae8512702,dairy_cheddar,567.3719931551186,14.25961348438975,0.3748940885251873,0.6900212314225053,0.2413817069299395,3.688746411856314
cheese_tpa_7dd074b128ae,dairy_cheddar,571.6999460026865,14.36838680335777,0.4248159444460673,0.8093306288032455,0.2559828504714913,4.940089258020084
cheese_tpa_ec2717af1342,dairy_feta,356.1187030176718,8.950239209649943,0.1886740715006244,1.422535211267606,2.273411374156738,2.40220401875363
cheese_tpa_a8817da7fd36,plant_feta,245.2955725400712,6.164950149199919,0.1181621861469637,0.4717948717948718,1.482736463941442,0.3436855734088162
cheese_tpa_c15e2ed7a563,dairy_mozzarella,385.3442967373364,9.684758493861931,0.6044076732313447,0.7852760736196319,0.3638607906378922,4.596646751083263
cheese_tpa_2b5bee6b92eb,dairy_feta,314.4417011537085,7.902781906614143,0.2384411718164491,1.086642599277978,1.473049156397016,2.047613437203232
cheese_tpa_20cc1aadb862,plant_mozzarella,254.7744371520363,6.403180000634494,0.147712802637753,0.6842105263157895,1.617267706183619,0.6471479804179205
cheese_tpa_33a3b2aa561c,plant_mozzarella,264.2565978327546,6.641492691312115,0.08858636899957906,0.5281501340482574,0.9841173397293914,0.3107348720786454
cheese_tpa_cab38e549ece,plant_feta,210.1991217429524,5.282880133269487,0.080953466665313,0.643312101910828,1.347400493664858,0.2751236531039047
cheese_tpa_fdccff4dbde8,dairy_mozzarella,347.8759744777302,8.74307684623702,0.604217560659255,0.4323499491353001,0.3441378050678676,2.283983967439615
cheese_tpa_b7911acf95d8,plant_feta,236.7198468401372,5.949418654335009,0.09863932671390961,0.2603092783505155,1.390292376560957,0.1527616280687648
cheese_tpa_7341f182ce81,dairy_mozzarella,465.0539893867379,11.68808157264001,0.5730444058103992,0.4409282700421941,0.3302079360046744,2.953244851920057
